Date,AAPL,UBER,WMT,JPM,MSFT,UNH,SPY
1/2/2020 16:00:00,75.09,30.99,39.65,141.09,160.62,292.5,324.87
1/3/2020 16:00:00,74.36,31.37,39.3,138.34,158.62,289.54,322.41
1/6/2020 16:00:00,74.95,31.58,39.22,138.23,159.03,291.55,323.64
1/7/2020 16:00:00,74.6,32.81,38.85,135.88,157.58,289.79,322.73
1/8/2020 16:00:00,75.8,33.93,38.72,136.94,160.09,295.9,324.45
1/9/2020 16:00:00,77.41,33.97,39.12,137.44,162.09,294.22,326.65
1/10/2020 16:00:00,77.58,34.01,38.79,136.07,161.34,295.13,325.71
1/13/2020 16:00:00,79.24,34.14,38.63,137.2,163.28,285.85,327.95
1/14/2020 16:00:00,78.17,34.84,38.73,138.8,162.13,288.24,327.45
1/15/2020 16:00:00,77.83,35.01,38.43,136.72,163.18,296.41,328.19
1/16/2020 16:00:00,78.81,34.68,38.63,137.25,166.17,300.74,330.92
1/17/2020 16:00:00,79.68,35.13,38.32,138.2,167.1,298.47,331.95
1/21/2020 16:00:00,79.14,37.6,38.53,136.84,166.5,300.53,331.3
1/22/2020 16:00:00,79.43,37.04,38.7,136.68,165.7,300.59,331.34
1/23/2020 16:00:00,79.81,37.4,38.6,136.54,166.72,299.46,331.72
1/24/2020 16:00:00,79.58,36.8,38.12,133.15,165.04,292.81,328.77
1/27/2020 16:00:00,77.24,36.3,38.62,132.03,162.28,284.09,323.5
1/28/2020 16:00:00,79.42,37.01,38.87,134.43,165.46,285.87,326.89
1/29/2020 16:00:00,81.08,36.99,38.63,134.23,168.04,282.9,326.62
1/30/2020 16:00:00,80.97,36.68,38.86,135.89,172.78,280.98,327.68
1/31/2020 16:00:00,77.38,36.29,38.16,132.36,170.23,272.45,321.73
2/3/2020 16:00:00,77.17,37.59,38.09,133.37,174.38,274.02,324.12
2/4/2020 16:00:00,79.71,38.53,38.42,135.29,180.12,280.84,329.06
2/5/2020 16:00:00,80.36,36.81,38.94,137.59,179.9,295.73,332.86
2/6/2020 16:00:00,81.3,37.09,38.77,137.61,183.63,292.46,333.98
2/7/2020 16:00:00,80.01,40.63,38.82,137.17,183.89,289.22,332.2
2/10/2020 16:00:00,80.39,40.01,38.42,137.74,188.7,287.03,334.68
2/11/2020 16:00:00,79.9,41.27,38.47,138,184.44,290.79,335.26
2/12/2020 16:00:00,81.8,41.25,38.62,138,184.71,303.48,337.42
2/13/2020 16:00:00,81.22,40.09,39.15,137.88,183.71,302.2,337.06
2/14/2020 16:00:00,81.24,39.66,39.3,137.46,185.35,298.78,337.6
2/18/2020 16:00:00,79.75,40.18,39.88,135.64,187.23,302.14,336.73
2/19/2020 16:00:00,80.91,41.05,39.23,137.49,187.28,305.31,338.34
2/20/2020 16:00:00,80.08,40.92,39.23,137.49,184.42,302.13,336.95
2/21/2020 16:00:00,78.26,40.72,39.53,135.81,178.59,301.43,333.48
2/24/2020 16:00:00,74.55,38.31,38.77,132.16,170.89,277.79,322.42
2/25/2020 16:00:00,72.02,35.89,38.13,126.26,168.07,263.39,312.65
2/26/2020 16:00:00,73.16,34.45,37.93,126.64,170.17,263,311.5
2/27/2020 16:00:00,68.38,32.45,36.8,121.37,158.18,253.92,297.51
2/28/2020 16:00:00,68.34,33.87,35.89,116.11,162.01,254.96,296.26
3/2/2020 16:00:00,74.7,32.85,38.63,121.52,172.79,273.11,309.09
3/3/2020 16:00:00,72.33,33.04,37.64,116.96,164.51,261.4,300.24
3/4/2020 16:00:00,75.69,34.53,38.92,119.85,170.55,289.42,312.86
3/5/2020 16:00:00,73.23,32.21,38.64,113.97,166.27,282.96,302.46
3/6/2020 16:00:00,72.26,31.68,39.08,108.08,161.57,283.87,297.46
3/9/2020 16:00:00,66.54,28.17,39.05,93.44,150.62,273.44,274.23
3/10/2020 16:00:00,71.33,28.97,39.93,100.7,160.92,280,288.42
3/11/2020 16:00:00,68.86,26.24,38.14,95.96,153.63,277.78,274.36
3/12/2020 16:00:00,62.06,22.61,34.68,88.05,139.06,250.41,248.11
3/13/2020 16:00:00,69.49,22.6,38.03,103.91,158.83,272.04,269.32
3/16/2020 16:00:00,60.55,20.29,35.59,88.36,135.42,225.04,239.85
3/17/2020 16:00:00,63.22,18.91,39.75,93.76,146.57,244.22,252.8
3/18/2020 16:00:00,61.67,14.82,40.86,83.89,140.4,217.06,240
3/19/2020 16:00:00,61.2,20.49,39.82,85.3,142.71,219.8,240.51
3/20/2020 16:00:00,57.31,21.33,37.99,83.5,137.35,206.59,228.8
3/23/2020 16:00:00,56.09,22.4,38.09,79.03,135.98,194.86,222.95
3/24/2020 16:00:00,61.72,26.39,38.34,88.43,148.34,219.8,243.15
3/25/2020 16:00:00,61.38,26.19,36.47,91.73,146.92,234.49,246.79
3/26/2020 16:00:00,64.61,28.12,36.61,98.12,156.11,255.39,261.2
3/27/2020 16:00:00,61.94,27.28,36.53,91.13,149.7,242.45,253.42
3/30/2020 16:00:00,63.7,27.83,38.4,93.5,160.23,251.28,261.65
3/31/2020 16:00:00,63.57,27.92,37.87,90.03,157.71,249.38,257.75
4/1/2020 16:00:00,60.23,25.42,38.05,84.36,152.11,237.32,246.15
4/2/2020 16:00:00,61.23,23.68,39.55,87.51,155.26,240.44,251.83
4/3/2020 16:00:00,60.35,22.82,39.83,84.05,153.83,229.49,248.19
4/6/2020 16:00:00,65.62,25.99,42.02,89.46,165.27,248.34,264.86
4/7/2020 16:00:00,64.86,25.74,40.66,90.64,163.49,248.04,265.13
4/8/2020 16:00:00,66.52,26.94,40.61,94.3,165.13,267.83,274.03
4/9/2020 16:00:00,67,27.11,40.6,102.76,165.14,264.13,278.2
4/13/2020 16:00:00,68.31,27.99,41.77,98.19,165.51,263.51,275.66
4/14/2020 16:00:00,71.76,27.75,43,95.5,173.7,270.5,283.79
4/15/2020 16:00:00,71.11,27.41,42.92,90.79,171.88,281.68,277.76
4/16/2020 16:00:00,71.67,27.03,44.11,87.33,177.04,298.43,279.1
4/17/2020 16:00:00,70.7,28,44.04,95.18,178.6,290.56,286.64
4/20/2020 16:00:00,69.23,28.19,43.28,91.71,175.06,282.14,281.59
4/21/2020 16:00:00,67.09,27.19,43.07,89.05,167.82,274.19,273.04
4/22/2020 16:00:00,69.03,28.24,43.86,89.34,173.52,277.02,279.1
4/23/2020 16:00:00,68.76,28.33,42.84,89.39,171.42,285.33,279.08
4/24/2020 16:00:00,70.74,29.49,43.15,90.71,174.55,291.29,282.97
4/27/2020 16:00:00,70.79,30.08,42.77,94.62,174.05,293.98,287.05
4/28/2020 16:00:00,69.65,30.12,42.67,95.29,169.81,288.36,285.73
4/29/2020 16:00:00,71.93,31.37,41.2,97.86,177.43,287.65,293.21
4/30/2020 16:00:00,73.45,30.27,40.52,95.76,179.21,292.47,290.48
5/1/2020 16:00:00,72.27,28.39,40.97,93.25,174.57,284.51,282.79
5/4/2020 16:00:00,73.29,27.42,41.23,92.14,178.84,287.54,283.57
5/5/2020 16:00:00,74.39,28.07,41.58,92,180.76,293.04,286.19
5/6/2020 16:00:00,75.16,27.82,41.1,90.27,182.54,288.77,284.25
5/7/2020 16:00:00,75.94,30.93,40.63,91.21,183.6,285,287.68
5/8/2020 16:00:00,77.53,32.79,40.98,92.7,184.68,287,292.44
5/11/2020 16:00:00,78.75,31.64,41.22,89.97,186.74,288.69,292.5
5/12/2020 16:00:00,77.85,32.4,41.26,87.03,182.51,287.7,286.67
5/13/2020 16:00:00,76.91,33.02,41.24,84.03,179.75,278,281.6
5/14/2020 16:00:00,77.39,32.79,41.14,87.52,180.53,290.61,284.97
5/15/2020 16:00:00,76.93,32.47,41.98,85.9,183.16,290.96,286.28
5/18/2020 16:00:00,78.74,33.62,42.55,90.45,184.91,293.36,295
5/19/2020 16:00:00,78.29,33.4,41.65,88.67,183.63,289.05,291.97
5/20/2020 16:00:00,79.81,34.48,41.82,91.33,185.66,287.99,296.93
5/21/2020 16:00:00,79.21,34.26,41.66,90.17,183.43,286.91,294.88
5/22/2020 16:00:00,79.72,34.83,41.44,89.47,183.51,289.94,295.44
5/26/2020 16:00:00,79.18,34.56,41.29,95.82,181.57,294.89,299.08
5/27/2020 16:00:00,79.53,34.88,40.83,101.37,181.81,303.77,303.53
5/28/2020 16:00:00,79.56,34.15,41.23,99.86,181.4,303.97,302.97
5/29/2020 16:00:00,79.49,36.32,41.35,97.31,183.25,304.85,304.32
6/1/2020 16:00:00,80.46,35.82,41.32,98.6,182.83,305.93,305.55
6/2/2020 16:00:00,80.83,35.81,41.31,98.93,184.91,306.31,308.08
6/3/2020 16:00:00,81.28,36.75,41.16,104.27,185.36,305.35,312.18
6/4/2020 16:00:00,80.58,36.43,40.7,106.44,182.92,298.08,311.36
6/5/2020 16:00:00,82.88,37.21,40.52,111.23,187.2,311.85,319.34
6/8/2020 16:00:00,83.37,37.08,40.41,113.45,188.36,309.48,323.2
6/9/2020 16:00:00,86,36.59,40.45,110.54,189.8,309.21,320.79
6/10/2020 16:00:00,88.21,34.83,40.39,106.06,196.84,305.75,319
6/11/2020 16:00:00,83.98,31.1,40.03,97.21,186.27,283.73,300.61
6/12/2020 16:00:00,84.7,32.24,39.25,99.87,187.74,285.15,304.21
6/15/2020 16:00:00,85.75,32.67,39.36,101.25,188.94,286.28,307.05
6/16/2020 16:00:00,88.02,33.49,39.88,102.06,193.57,293,312.96
6/17/2020 16:00:00,87.9,33.29,39.68,99.48,194.24,292.6,311.66
6/18/2020 16:00:00,87.93,33.4,39.33,98.94,196.32,291.48,311.78
6/19/2020 16:00:00,87.43,32.3,39.95,97.81,195.15,291.24,308.64
6/22/2020 16:00:00,89.72,32.68,40.56,96.75,200.57,292.67,310.62
6/23/2020 16:00:00,91.63,33.05,40.36,97.93,201.91,297.6,312.05
6/24/2020 16:00:00,90.02,30.46,40.1,94.66,197.84,289.18,304.09
6/25/2020 16:00:00,91.21,30.58,39.9,97.96,200.34,296.22,307.35
6/26/2020 16:00:00,88.41,29.61,39.44,92.59,196.33,286.88,300.05
6/29/2020 16:00:00,90.45,29.63,39.69,93,198.44,289.76,304.46
6/30/2020 16:00:00,91.2,31.08,39.93,94.06,203.51,294.95,308.36
7/1/2020 16:00:00,91.03,30.43,39.9,93.26,204.7,297.73,310.52
7/2/2020 16:00:00,91.03,30.68,39.74,92.66,206.26,298.26,312.23
7/6/2020 16:00:00,93.46,32.52,39.63,95,210.7,302.81,317.05
7/7/2020 16:00:00,93.17,32.82,42.32,92.32,208.25,296.65,313.78
7/8/2020 16:00:00,95.34,33.93,41.48,93.3,212.83,298.36,316.18
7/9/2020 16:00:00,95.68,33.15,42.58,91.28,214.32,291.16,314.38
7/10/2020 16:00:00,95.92,33.14,43.56,96.27,213.67,291.23,317.59
7/13/2020 16:00:00,95.48,31.72,43.17,97.65,207.07,299.71,314.84
7/14/2020 16:00:00,97.06,30.93,44,98.21,208.35,308.52,318.92
7/15/2020 16:00:00,97.73,32.81,44,99.73,208.04,304.07,321.85
7/16/2020 16:00:00,96.52,32.35,44.07,100.01,203.92,307.15,320.79
7/17/2020 16:00:00,96.33,32.55,43.91,98.16,202.88,306.53,321.72
7/20/2020 16:00:00,98.36,33.66,43.82,97.3,211.6,303.46,324.32
7/21/2020 16:00:00,97,32.55,44.11,99.41,208.75,305.11,325.01
7/22/2020 16:00:00,97.27,32.66,44.22,98.69,211.75,306.71,326.86
7/23/2020 16:00:00,92.85,32.17,43.88,98.98,202.54,302.97,322.96
7/24/2020 16:00:00,92.62,31.18,43.75,98.28,201.3,300.79,320.88
7/27/2020 16:00:00,94.81,30.99,43.74,96.9,203.85,298.6,323.22
7/28/2020 16:00:00,93.25,30.81,43.92,97.32,202.02,299.93,321.17
7/29/2020 16:00:00,95.04,31.02,43.56,99.68,204.06,306.68,325.12
7/30/2020 16:00:00,96.19,30.24,43.37,97.02,203.9,305.23,323.96
7/31/2020 16:00:00,106.26,30.26,43.13,96.64,205.01,302.78,326.52
8/3/2020 16:00:00,108.94,31.19,43.1,96.1,216.54,303.61,328.79
8/4/2020 16:00:00,109.67,32.68,43.88,95.55,213.29,304.5,330.06
8/5/2020 16:00:00,110.06,33.2,43.27,97.21,212.94,312.47,332.11
8/6/2020 16:00:00,113.9,34.71,43.12,97.24,216.35,314.06,334.33
8/7/2020 16:00:00,111.11,32.9,43.32,99.38,212.48,317.03,334.57
8/10/2020 16:00:00,112.73,32.27,43.96,100.64,208.25,319.1,335.57
8/11/2020 16:00:00,109.38,31.21,43.4,103.82,203.38,315.55,332.8
8/12/2020 16:00:00,113.01,30.84,43.96,102.94,209.19,322.27,337.44
8/13/2020 16:00:00,115.01,30.46,43.95,102.37,208.7,321.52,336.83
8/14/2020 16:00:00,114.91,29.99,44.2,102.41,208.9,323.7,336.84
8/17/2020 16:00:00,114.61,29.48,45.2,99.71,210.28,320.51,337.91
8/18/2020 16:00:00,115.56,30.08,44.9,98.32,211.49,316.81,338.64
8/19/2020 16:00:00,115.71,29.42,44.14,98.55,209.7,315.4,337.23
8/20/2020 16:00:00,118.28,31.41,43.52,97.37,214.58,313.33,338.28
8/21/2020 16:00:00,124.37,30.83,43.88,97.32,213.02,314.14,339.48
8/24/2020 16:00:00,125.86,31.04,43.78,100.06,213.69,308.84,342.92
8/25/2020 16:00:00,124.83,31.19,43.54,100.5,216.47,312.22,344.12
8/26/2020 16:00:00,126.52,32.3,43.57,99.09,221.15,308.82,347.57
8/27/2020 16:00:00,125.01,32.8,45.54,102.35,226.58,311.67,348.33
8/28/2020 16:00:00,124.81,33.8,46.77,102.77,228.91,314.37,350.58
8/31/2020 16:00:00,129.04,33.63,46.28,100.19,225.53,312.55,349.31
9/1/2020 16:00:00,134.18,34.3,49.2,100.14,227.27,312.83,352.6
9/2/2020 16:00:00,131.4,34.37,49.23,101.65,231.65,320.24,357.7
9/3/2020 16:00:00,120.88,33.41,48.18,101.33,217.3,316.23,345.39
9/4/2020 16:00:00,120.96,33.24,47.61,103.52,214.25,312,342.57
9/8/2020 16:00:00,112.82,34.32,46.15,99.92,202.66,307.25,333.21
9/9/2020 16:00:00,117.32,35.01,46.63,100.87,211.29,312.02,339.79
9/10/2020 16:00:00,113.49,35.98,45.6,99.83,205.37,304.6,333.89
9/11/2020 16:00:00,112,36.98,45.57,101.07,204.03,301.48,334.06
9/14/2020 16:00:00,115.36,37.95,45.77,102.47,205.41,308.57,338.46
9/15/2020 16:00:00,115.54,37.47,45.79,99.28,208.78,307.23,340.17
9/16/2020 16:00:00,112.13,37.66,45.42,99.7,205.05,306.52,338.82
9/17/2020 16:00:00,110.34,37.06,45.56,98.56,202.91,304.98,335.84
9/18/2020 16:00:00,106.84,37.12,45.1,98.35,200.39,308.02,330.65
9/21/2020 16:00:00,110.08,36.49,45.69,95.31,202.54,299.19,326.97
9/22/2020 16:00:00,111.81,34.4,46.1,94.27,207.42,294.26,330.3
9/23/2020 16:00:00,107.12,33.55,45.33,92.74,200.59,292.14,322.64
9/24/2020 16:00:00,108.22,33.35,45.57,92.66,203.19,292.66,323.5
9/25/2020 16:00:00,112.28,34.46,45.76,93.47,207.82,302.5,328.73
9/28/2020 16:00:00,114.96,35.56,45.75,96.16,209.44,303.23,334.19
9/29/2020 16:00:00,114.09,35.43,45.71,95.35,207.26,304.15,332.37
9/30/2020 16:00:00,115.81,36.48,46.64,96.27,210.33,311.77,334.89
10/1/2020 16:00:00,116.79,37.14,47.69,96.97,212.46,313.07,337.04
10/2/2020 16:00:00,113.02,37.72,46.83,97.89,206.19,311.98,333.84
10/5/2020 16:00:00,116.5,37.14,47.27,99.04,210.38,318.15,339.76
10/6/2020 16:00:00,113.16,36.26,46.88,98.02,205.91,314.45,334.93
10/7/2020 16:00:00,115.08,36.78,46.96,99.73,209.83,323.17,340.76
10/8/2020 16:00:00,114.97,37.34,47.12,101.78,210.58,322.41,343.78
10/9/2020 16:00:00,116.97,37.27,47.59,101.2,215.81,327.84,346.85
10/12/2020 16:00:00,124.4,36.26,48.08,102.44,221.4,329.97,352.43
10/13/2020 16:00:00,121.1,35.56,48.74,100.78,222.86,331.42,350.13
10/14/2020 16:00:00,121.19,35.11,47.98,100.22,220.86,321.85,347.93
10/15/2020 16:00:00,120.71,34.26,48.18,101.72,219.66,324.57,347.5
10/16/2020 16:00:00,119.02,33.72,48.24,101.51,219.66,329.9,347.29
10/19/2020 16:00:00,115.98,34.22,47.65,99.8,214.22,324.22,342.01
10/20/2020 16:00:00,117.51,36.31,47.97,100.37,214.65,323.41,343.38
10/21/2020 16:00:00,116.87,35.2,48.13,99.37,214.8,322.79,342.73
10/22/2020 16:00:00,115.75,36.7,47.85,102.88,214.89,325.73,344.61
10/23/2020 16:00:00,115.04,36.75,47.95,103.81,216.23,330.6,345.78
10/26/2020 16:00:00,115.05,35.49,47.39,101.24,210.08,323.06,339.39
10/27/2020 16:00:00,116.6,34.16,47.62,99.33,213.25,320.51,338.22
10/28/2020 16:00:00,111.2,33.65,46.68,96.54,202.68,308,326.66
10/29/2020 16:00:00,115.32,34.06,46.64,97.17,204.72,303.68,329.98
10/30/2020 16:00:00,108.86,33.41,46.25,98.04,202.47,305.14,326.54
11/2/2020 16:00:00,108.77,34.81,46.8,100.25,202.33,312.1,330.2
11/3/2020 16:00:00,110.44,35.77,47.59,103.41,206.43,321.35,336.03
11/4/2020 16:00:00,114.95,40.99,47.32,100.25,216.39,354.56,343.54
11/5/2020 16:00:00,119.03,41.96,47.82,104.35,223.29,354.4,350.24
11/6/2020 16:00:00,118.69,44.87,48.59,102.96,223.72,347.46,350.16
11/9/2020 16:00:00,116.32,48.18,47.85,116.9,218.39,350,354.56
11/10/2020 16:00:00,115.97,47,48.52,116.52,211.01,353.69,354.04
11/11/2020 16:00:00,119.49,46.23,49.33,114.78,216.55,351.7,356.67
11/12/2020 16:00:00,119.21,46.4,49.41,113.37,215.44,354.41,353.21
11/13/2020 16:00:00,119.26,47.61,50.18,114.08,216.51,355.67,358.1
11/16/2020 16:00:00,120.3,49.21,50.81,117.3,217.23,356.82,362.57
11/17/2020 16:00:00,119.39,48.89,49.79,116.11,214.46,352.1,360.62
11/18/2020 16:00:00,118.03,49.11,49.7,115.25,211.08,344.51,356.28
11/19/2020 16:00:00,118.64,49.26,50.71,115.56,212.42,337,357.78
11/20/2020 16:00:00,117.34,48.43,50.08,114.57,210.39,334.7,355.33
11/23/2020 16:00:00,113.85,50.04,50.31,117.87,210.11,335.06,357.46
11/24/2020 16:00:00,115.17,51.26,50.45,123.32,213.86,336.01,363.22
11/25/2020 16:00:00,116.03,50.8,50.61,122.03,213.87,333.19,362.66
11/27/2020 13:00:00,116.59,50.72,50.53,121.22,215.23,337.94,363.67
11/30/2020 16:00:00,119.05,49.66,50.93,117.88,214.07,336.34,362.06
12/1/2020 16:00:00,122.72,49.63,50.88,119.74,216.21,341.19,366.02
12/2/2020 16:00:00,123.08,53.09,50.17,122.04,215.37,347.56,366.79
12/3/2020 16:00:00,122.94,52.52,49.77,121.24,214.24,348.68,366.69
12/4/2020 16:00:00,122.25,54.86,49.64,122.34,214.36,349.89,369.85
12/7/2020 16:00:00,123.75,53.8,49.37,121.88,214.29,347.86,369.09
12/8/2020 16:00:00,124.38,53.01,49.82,122,216.01,347.86,370.17
12/9/2020 16:00:00,121.78,53.79,49.42,121.05,211.8,344.41,366.85
12/10/2020 16:00:00,123.24,54.35,49.01,120.27,210.52,339.65,366.73
12/11/2020 16:00:00,122.41,52.63,49,119.56,213.26,337.07,366.3
12/14/2020 16:00:00,121.78,51.46,48.55,118.3,214.2,336.13,364.66
12/15/2020 16:00:00,127.88,51,48.53,120.32,214.13,339.67,369.59
12/16/2020 16:00:00,127.81,50.49,48.48,120.67,219.28,339.34,370.17
12/17/2020 16:00:00,128.7,50.63,48.7,119.67,219.42,341.67,372.24
12/18/2020 16:00:00,126.66,50.62,48.65,119.08,218.59,338.38,369.18
12/21/2020 16:00:00,128.23,51.8,48.66,123.55,222.59,336.08,367.86
12/22/2020 16:00:00,131.88,53.78,48.07,121.67,223.94,335.01,367.24
12/23/2020 16:00:00,130.96,53.71,47.74,125.07,221.02,337.59,367.57
12/24/2020 13:00:00,131.97,52.88,47.83,124.52,222.75,340.79,369
12/28/2020 16:00:00,136.69,51.97,48.41,125.34,224.96,345.95,372.17
12/29/2020 16:00:00,134.87,52.27,48.1,125.01,224.15,347.35,371.46
12/30/2020 16:00:00,133.72,53.15,48.06,125.36,221.68,344.99,371.99
12/31/2020 16:00:00,132.69,51,48.05,127.07,222.42,350.68,373.88
1/4/2021 16:00:00,129.41,51.14,48.84,125.87,217.69,349.5,368.79
1/5/2021 16:00:00,131.01,54.01,48.58,125.65,217.9,344.8,371.33
1/6/2021 16:00:00,126.6,52.48,48.89,131.55,212.25,359.27,373.55
1/7/2021 16:00:00,130.92,56.13,48.88,135.87,218.29,365.03,379.1
1/8/2021 16:00:00,132.05,53.28,48.88,136.02,219.62,363.39,381.26
1/11/2021 16:00:00,128.98,54.59,49.1,138.05,217.49,360.75,378.69
1/12/2021 16:00:00,128.8,58.54,49.66,140.22,214.93,357.37,378.77
1/13/2021 16:00:00,130.89,59.4,49.15,140.35,216.34,355.04,379.79
1/14/2021 16:00:00,128.91,56.91,48.99,141.17,213.02,350.53,378.46
1/15/2021 16:00:00,127.14,55.52,48.21,138.64,212.65,351.3,375.7
1/19/2021 16:00:00,127.83,56.3,47.8,138.04,216.44,352.19,378.65
1/20/2021 16:00:00,132.03,56.38,48.5,135.97,224.34,350.84,383.89
1/21/2021 16:00:00,136.87,55.79,48.28,134.83,224.97,355,384.24
1/22/2021 16:00:00,139.07,54.31,48.78,133.79,225.95,347.55,382.88
1/25/2021 16:00:00,142.92,54.29,48.73,132.12,229.53,347.81,384.39
1/26/2021 16:00:00,143.16,51.92,49.17,131.58,232.33,343.11,383.79
1/27/2021 16:00:00,142.06,48.11,47.95,127.86,232.9,332.99,374.41
1/28/2021 16:00:00,137.09,51.58,47.92,130.11,238.93,338.15,377.63
1/29/2021 16:00:00,131.96,50.93,46.83,128.67,231.96,333.58,370.07
2/1/2021 16:00:00,134.14,52.76,46.42,129.62,239.65,334,376.23
2/2/2021 16:00:00,134.99,56.46,46.92,133.61,239.51,338.72,381.55
2/3/2021 16:00:00,133.94,57.12,47.07,135.14,243,337.89,381.85
2/4/2021 16:00:00,137.39,57.85,47.51,138.25,242.01,329.32,386.19
2/5/2021 16:00:00,136.76,58.58,48.12,137.98,242.2,324.51,387.71
2/8/2021 16:00:00,136.91,59.29,48.34,140.14,242.47,324.34,390.51
2/9/2021 16:00:00,136.01,59.61,48.61,139.58,243.77,329.63,390.25
2/10/2021 16:00:00,135.39,63.18,48.04,139.66,242.82,333.4,390.08
2/11/2021 16:00:00,135.13,60.71,48.01,139.27,244.49,333.07,390.71
2/12/2021 16:00:00,135.37,60.63,48.16,141.25,244.99,328.24,392.64
2/16/2021 16:00:00,133.19,60.52,48.55,144.65,243.7,324.62,392.3
2/17/2021 16:00:00,130.84,60.81,49.07,145.1,244.2,326.86,392.39
2/18/2021 16:00:00,129.71,59,45.89,145.59,243.79,328.41,390.72
2/19/2021 16:00:00,129.87,58.39,46.11,148.02,240.97,324.58,390.03
2/22/2021 16:00:00,126,55.31,45.9,149.41,234.51,327.64,387.03
2/23/2021 16:00:00,125.86,56,45.16,150.61,233.27,329.51,387.5
2/24/2021 16:00:00,125.35,53.91,44.4,153.26,234.55,332.21,391.77
2/25/2021 16:00:00,120.99,51.45,43.98,151.18,228.99,328.87,382.33
2/26/2021 16:00:00,121.26,51.75,43.31,147.17,232.38,332.22,380.36
3/1/2021 16:00:00,127.79,54.4,43.79,150.5,236.94,334.65,389.58
3/2/2021 16:00:00,125.12,54.65,43.37,150.01,233.87,334.64,386.54
3/3/2021 16:00:00,122.06,56.11,42.53,152.91,227.56,332.87,381.42
3/4/2021 16:00:00,120.13,53.07,42.51,150.56,226.73,333.81,376.7
3/5/2021 16:00:00,121.42,55.54,43.04,150.91,231.6,347.1,383.63
3/8/2021 16:00:00,116.36,53.2,42.63,152.91,227.39,350.17,381.72
3/9/2021 16:00:00,121.09,55.25,42.96,151.83,233.78,351.98,387.17
3/10/2021 16:00:00,119.98,57.68,44.06,155.13,232.42,349.6,389.58
3/11/2021 16:00:00,121.96,58.95,44.04,154.32,237.13,353.1,393.53
3/12/2021 16:00:00,121.03,60.35,44.71,156.15,235.75,356.02,394.06
3/15/2021 16:00:00,123.99,60.19,44.48,155.37,234.81,353.88,396.41
3/16/2021 16:00:00,125.57,58.85,44.46,153.51,237.71,354.6,395.91
3/17/2021 16:00:00,124.76,56.36,44.09,155.09,237.04,352.18,397.26
3/18/2021 16:00:00,120.53,55.69,43.34,157.65,230.72,362.05,391.48
3/19/2021 16:00:00,119.99,57.08,43.91,155.14,230.35,365.58,389.48
3/22/2021 16:00:00,123.39,55.69,44.12,150.97,235.99,366.86,392.59
3/23/2021 16:00:00,122.54,53.49,44.65,149.46,237.58,368.5,389.5
3/24/2021 16:00:00,120.09,52.57,44.37,150.62,235.46,370.6,387.52
3/25/2021 16:00:00,120.59,53.89,44.67,152.55,232.34,371.09,389.7
3/26/2021 16:00:00,121.21,54.71,45.04,155.09,236.48,376.48,395.98
3/29/2021 16:00:00,121.39,53.35,45.56,152.68,235.24,379.06,395.78
3/30/2021 16:00:00,119.9,53.46,45.25,154.48,231.85,373.56,394.73
3/31/2021 16:00:00,122.15,54.51,45.28,152.23,235.77,372.07,396.33
4/1/2021 16:00:00,123,57.6,45.21,153.71,242.35,367.07,400.61
4/5/2021 16:00:00,125.9,57.4,46.48,153.62,249.07,370.18,406.36
4/6/2021 16:00:00,126.21,58.05,46.7,152.54,247.86,364.37,406.12
4/7/2021 16:00:00,127.9,56.89,46.6,154.93,249.9,365.64,406.59
4/8/2021 16:00:00,130.36,57.83,46.57,155.12,253.25,364.89,408.52
4/9/2021 16:00:00,133,57.68,46.59,156.28,255.85,376.3,411.49
4/12/2021 16:00:00,131.24,59.44,46.6,155.95,255.91,376.28,411.64
4/13/2021 16:00:00,134.43,60.64,46.46,154.09,258.49,374.5,412.86
4/14/2021 16:00:00,132.03,59.23,46.44,151.21,255.59,375.63,411.45
4/15/2021 16:00:00,134.5,60.74,46.72,152.17,259.5,390.01,415.87
4/16/2021 16:00:00,134.16,60.35,46.87,153.3,260.74,391.01,417.26
4/19/2021 16:00:00,134.84,57.85,46.57,152.65,258.74,389.84,415.21
4/20/2021 16:00:00,133.11,55.48,46.93,149.27,258.26,396.53,412.17
4/21/2021 16:00:00,133.5,55.77,47.07,150.54,260.58,398.81,416.07
4/22/2021 16:00:00,131.94,56.28,46.56,147.37,257.17,396.54,412.27
4/23/2021 16:00:00,134.32,57.93,46.63,150.19,261.15,400.31,416.74
4/26/2021 16:00:00,134.72,57.61,45.97,150.56,261.55,395.86,417.61
4/27/2021 16:00:00,134.39,57.16,46.13,151.25,261.97,394.5,417.52
4/28/2021 16:00:00,133.58,58.44,45.96,152.23,254.56,394.59,417.4
4/29/2021 16:00:00,133.48,54.93,46.54,155.19,252.51,401.55,420.06
4/30/2021 16:00:00,131.46,54.77,46.64,153.81,252.18,398.8,417.3
5/3/2021 16:00:00,132.54,54.85,47.37,153.36,251.86,405.9,418.2
5/4/2021 16:00:00,127.85,52.99,46.91,155.48,247.79,411.34,415.62
5/5/2021 16:00:00,128.1,51.18,46.87,157.52,246.47,412.5,415.75
5/6/2021 16:00:00,129.74,46.65,47.02,160.69,249.73,414.97,419.07
5/7/2021 16:00:00,130.21,47.03,46.73,161.24,252.46,417.65,422.12
5/10/2021 16:00:00,126.85,45.79,46.94,161.22,247.18,420.89,417.94
5/11/2021 16:00:00,125.91,46.21,46.52,158.54,246.23,411.7,414.21
